-43.38,29.64,-62.5,3.83,-59.54,-8.74,-62.34,0.66,59.06,-3.44,0
-46.83,27.74,-62.5,3.83,-59.54,-8.74,-62.34,0.66,59.46,-3.7,0
-46.83,27.74,-68.06,5.09,-59.54,-8.74,-62.34,0.66,59.14,-4.81,0
-46.83,27.74,-68.06,5.09,-60.62,-11.77,-62.34,0.66,59.24,-5.3,0
-46.83,27.74,-68.06,5.09,-60.62,-11.77,-66.19,-2.0,60.16,-5.32,0
-45.3,26.57,-68.06,5.09,-60.62,-11.77,-66.19,-2.0,60.99,-5.6,0
-45.3,26.57,-62.15,1.27,-60.62,-11.77,-66.19,-2.0,62.31,-6.26,0
-45.3,26.57,-62.15,1.27,-52.91,-22.79,-66.19,-2.0,63.3,-6.58,0
-45.3,26.57,-62.15,1.27,-52.91,-22.79,-57.16,-3.78,62.29,-6.25,0
-41.58,30.89,-62.15,1.27,-52.91,-22.79,-57.16,-3.78,61.89,-4.83,0
-41.58,30.89,-65.91,4.53,-52.91,-22.79,-57.16,-3.78,60.97,-3.84,0
-41.58,30.89,-65.91,4.53,-64.71,-2.45,-57.16,-3.78,58.49,-1.12,0
-41.58,30.89,-65.91,4.53,-64.71,-2.45,-71.35,-1.26,57.19,-0.13,0
-49.27,31.47,-65.91,4.53,-64.71,-2.45,-71.35,-1.26,54.71,-0.71,0
-49.27,31.47,-73.19,7.89,-64.71,-2.45,-71.35,-1.26,50.71,0.58,0
-49.27,31.47,-73.19,7.89,-55.66,1.24,-71.35,-1.26,49.39,1.77,0
-49.27,31.47,-73.19,7.89,-55.66,1.24,-77.88,4.17,46.13,2.24,0
-49.48,31.42,-73.19,7.89,-55.66,1.24,-77.88,4.17,45.49,2.31,0
-49.48,31.42,-73.96,7.18,-55.66,1.24,-77.88,4.17,44.66,2.09,0
-49.48,31.42,-73.96,7.18,-55.4,-0.65,-77.88,4.17,44.64,2.29,0
-49.48,31.42,-73.96,7.18,-55.4,-0.65,-76.33,4.9,44.75,2.56,0
-48.91,31.83,-73.96,7.18,-55.4,-0.65,-76.33,4.9,44.65,2.49,0
-48.91,31.83,-73.55,7.73,-55.4,-0.65,-76.33,4.9,44.61,2.16,0
-48.91,31.83,-73.55,7.73,-54.94,0.07,-76.33,4.9,44.77,2.16,0
-48.91,31.83,-73.55,7.73,-54.94,0.07,-77.77,2.66,45.07,2.29,0
-49.03,31.84,-73.55,7.73,-54.94,0.07,-77.77,2.66,44.85,2.16,0
-49.03,31.84,-76.17,5.13,-54.94,0.07,-77.77,2.66,44.69,1.65,0
-49.03,31.84,-76.17,5.13,-54.2,-0.6,-77.77,2.66,44.74,1.51,0
-49.03,31.84,-76.17,5.13,-54.2,-0.6,-76.25,4.91,44.89,2.37,0
-47.18,33.99,-76.17,5.13,-54.2,-0.6,-76.25,4.91,45.3,2.75,0
-47.18,33.99,-73.77,2.58,-54.2,-0.6,-76.25,4.91,46.87,2.4,0
-47.18,33.99,-73.77,2.58,-56.46,-2.98,-76.25,4.91,47.3,1.03,0
-47.18,33.99,-73.77,2.58,-56.46,-2.98,-74.17,7.12,46.65,-1.19,0
-50.34,29.27,-73.77,2.58,-56.46,-2.98,-74.17,7.12,46.13,-0.01,0
-50.34,29.27,-67.27,13.8,-56.46,-2.98,-74.17,7.12,45.54,1.03,0
